"catagory","title","participated"
"문화/예술/체육/언론","랜덤채팅의그녀 휴재해요 네이버 처벌해주세요","0"
"행정","형법 제10조의 개정을 청원합니다","4"
"저출산/고령화대책","노인 무임승차 없애고, 교통보조금 지급해야","16"
"보건복지","한전 디지털계량기 불량현상 조사해주세요","0"
"교통/건축/국토","지하철 9호선 승객의 안전이 위험합니다.","280"
"보건복지","공무원 연금은  임용전 군복무기간을  임용후에 추가로 삽입시킬 수 있다고 합니다.","1"
"기타","강서구 PC방 살인사건","12"
"보건복지","퇴직부부 공무원들 연금 20% 삭감해야","24"
"육아/교육","외도..후 집나가 생활비까지 안주는 나쁜놈들","5"
"보건복지","공무원연금 평균 242만원 VS 국민연금 평균 37만원","39"
"인권/성평등","춘천지방법원의 만행과 개인회생 36개월 단축소급 전국으로 시행하라","15"
"보건복지","국민연금 40년 채울 수 있도록 추납 만 18세 부터","3"
"안전/환경","심심미약아라니요?","4"
"기타","강서PC방 살인사건","4"
"정치개혁","대한민국을 살려주세요 부탁입니다","10"
"기타","PC방 살인 사건  범인  동생도  처벌해 주세여   ~","27"
"기타","p.c방살인","2"
"육아/교육","사립유치원 비리 개선책","0"
"인권/성평등","피시방살인","3"
"정치개혁","박근혜 전 대통령님 사면복권과 석방 바랍니다.","17"
"교통/건축/국토","무주택자 대출 조건 완화해 주세요","14"
"보건복지","주 52시간근로에 대하여 철회하라","16"
"경제민주화","카카오 카플 서비스 전면 반대및 철회 요청 드립니다.","21"
"안전/환경","문재인씨. 미세먼지.","12"
"행정","음주상태에서 저지른 잘못은 가중처벌합시다(심신미약 인정 안됩니다).","43"
"일자리","불체자 관광비자","12"
"기타","카페에  크아거래카페 조사좀해주시면 감사하겠습니다.","2"
"정치개혁","황제골프접대 휘슬랑락CC 뿌리를 뽑아야 한다","2"
"교통/건축/국토","집값이 오르니 좋습니까?","25"
"안전/환경","관할 지구대 특별교육해야함","4"
"일자리","정규직 전환 비리 처벌 및 관련차 처벌 꼭 필요합니다.","30"
"기타","동의합니다","0"
"안전/환경","조두순출소반대합니다","90"
"육아/교육","사립유치원 교사의 간곡한 부탁을 들어주세요.","2,043"
"인권/성평등","조두순 출소를 반대합니다","30"
"교통/건축/국토","서부간선도로 중간 간이 화장실 부탁드립니다.","0"
"안전/환경","10월에는 공공장소에서 법으로 에어컨 못 켜게 해 주세요.부산  지하철...","2"
"기타","강서구 피씨방 사건 동생공범 여부조사","78"
"미래","택시에 대한 법률","5"
"기타","처벌좀 강화 해주시지요","4"
"기타","제발 이제 그만 해집어먹고 국민연금 폐지 합시다..","18"
"안전/환경","년말 보도블럭 교체 그만하자!","19"
"기타","강서 피시방","5"
"안전/환경","심신미약자라고 더이상 봐주시 맙시다.","11"
"안전/환경","강서피시방 희대의살인마동생 공범이 아니라니 말도 안됩니다!","14"
"문화/예술/체육/언론","영화 통증 재상영해주태용","0"
"인권/성평등","조두순 얼굴 신상정보 공개","55"
"성장동력","안알랴줌","2"
"인권/성평등","성매매","4"
"안전/환경","도심에서 공군 비행 훈련 좀 하지맙시다!!!!!!!!!","11"
"행정","시간선택제 공무원 소급연금제도","3"
"안전/환경","강서구PC방 살인사건","21"
"기타","우리나라는 차별왕국","1"
"육아/교육","여성들의 국방의무를 어린이집 교사를 하게하세요","5"
"교통/건축/국토","만30세이상 미혼 단독세대주 디딤돌 대출(주택가격 3억원이하 주거전용면적 60m2) 비현실적인 제도개선요망","12"
"교통/건축/국토","신혼부부 특별공급 기존 유주택자 입법(혼인신고 ,출산  연기시키는 악법)!!!","15"
"일자리","공공기관 채용비리 및 고용승계 전수조사 대국민 보고 요청드립니더","22"
"일자리","전국의 공공시설 BTO, BTL 방식의 정부 또는 시 군단위의 위탁사업 채용비리 및 추천인사제도에 대한 피해 전수조사 부탁드려요","3"
"기타","심신미약을 핑계삼아 더 많은 범죄자가 생겨날 것입니다.","12"
"문화/예술/체육/언론","유승준 입국 시켜주세요!!!!","9"
"기타","강서구 피씨방 살인자","10"
"인권/성평등","개인신상 보호 및 처벌에 관한 건","12"
"육아/교육","누리예산 부모들에게 주어야 합니다.","14"
"안전/환경","성범죄자 강력처벌","16"
"행정","인천,부천 중고차 허위매물 & 딜러 사기행각","12"
"일자리","IBK 국책은행 기업은행 비정규직 서러움!!!!!!!","8"
"안전/환경","심신미약!!! 이런 장난하나???","9"
"안전/환경","심신미약 없애주세용~~~","32"
"경제민주화","임대사업자  등록자임대료5%인상 제한 기준시점을 등록일로 해주세요(전월세값 폭등 원인)","4"
"안전/환경","소년법만10세개정.사형제부활.주취범죄가중처벌.심신미약폐지","24"
"기타","21살 꽃다운 나이에..","2"
"안전/환경","미세먼지 어떻게 저감하실건가요?","101"
"교통/건축/국토","코레일 홈페이지 고객센터","4"
"인권/성평등","심신미약 취소해주세요..0","6"
"기타","청소년 범죄 엄벌(소년법 폐지)","34"
"기타","심신미약 감형 절대 안됩니다. 중형 요청합니다","8"
"성장동력","sns사이버수사대 단속","2"
"교통/건축/국토","인도에 차를 주정차하는것에 대해 단속 좀 해주셨으면 합니다","11"
"기타","사법부의 잘못된 판결로 패소후 고통받는 서민은 누가 보호해야 되는지요?","1"
"기타","전배우자국민연금분할청구권","7"
"인권/성평등","범죄자들 얼굴을 가리지 않았으면 합니다.","28"
"안전/환경","청소년보호법 페지하고 강력하게 처벌해야합니다","26"
"육아/교육","초저출산시대  아동수당100%지급 법개정서둘러야","14"
"정치개혁","국회의원 명예직전환 및 경제","6"
"성장동력","예.체능 분야 성추행, 성폭행 처벌강화 및 산업 지원","2"
"문화/예술/체육/언론","박정희 정권 이후 사라진 안중근 의사 유묵에 대한 조사 환수를 제안합니다.","2"
"일자리","최저임금과 시급 올리지마세요! 시급과 최저임금 오르고나서부터 일자리가없는거같아요.","10"
"정치개혁","청원합니다.","15"
"보건복지","잘못된 제도 바꾸는데 힘써주세요.","13"
"성장동력","하도급 업체에 대한 갑질 및 상호상생문화 필요.","3"
"행정","국민연금제도 개혁해주세요","5"
"기타","소규모 은행 보안요원 채용 의무화 제한","0"
"정치개혁","강력범은 무조건 사형시켜야 합니다.","23"
"외교/통일/국방","대통령 유럽 순방 사실상 외교 事故 아닌가요","9"
"안전/환경","김성수살인사건pc방","10"
"육아/교육","유아교육 정책 전면 재검도","3"
"성장동력","임대료 상한가. 하한가 제한기준을 만들었으면 합니다.","1"
"일자리","음식집 배달원 입니다. 조선족 배달원떄문에 ..","8"
"기타","문재인이 꿈꾸는 나라","2"
"교통/건축/국토","도로위 흉기 중장비를 규제하여주세요","4"
"보건복지","수화사용 의무화 제한","1"
"미래","이렇게 합시다!","1"
"외교/통일/국방","문재인이 대북지원이냐 대한민국이 대북지원하냐","3"
"미래","피시방 살인사건 청원합니다","14"
"보건복지","국가에서 성범죄 피해자들 지원","6"
"보건복지","중증환자 간병비","5"
"일자리","모든 사업장 친인척 채용 전수조사 필요","11"
"안전/환경","강서구 pc방 살해 사건","22"
"기타","PC방살인사건","10"
"안전/환경","길거리 간접흡연","10"
"외교/통일/국방","대북지원하지마라","15"
"기타","강서구 pc방 살인사건","7"
"안전/환경","꼭 처벌원합니다. .","3"
"인권/성평등","PC방 살인 사건 공정한 처리 바랍니다.","11"
"일자리","예정된 참사","3"
"외교/통일/국방","한반도 비준및 평양선언  정부단독결정은안된다고생각합니다.","18"
"기타","Pc방","3"
"교통/건축/국토","'카풀금지' 입법화 하자!","54"
"미래","강서구피시방살인사건가해자 동생도 처벌해주세요","59"
"인권/성평등","윤창호 청년이 너무 억울합니다.","60"
"기타","강서구pc방사건","6"
"안전/환경","미세먼지 해결해주세요","6"
"인권/성평등","강서구 피씨방 공범(주범) 동생 구속 입건!!","79"
"행정","진료비 3분의 2이상 재해자에게 부담시키는 근로복지공단 횡포 .  읽어보시고. 많은청원 부탁드립니다.","3"
"성장동력","기름값을 내려주세요","6"
"육아/교육","공립유치원 최대 증설하여 주세요(전직 행정실장이 교육계 비리를 고합니다)","24"
"인권/성평등","학대.갑질","1"
"기타","대한민국의 교육법 전면 교체를 시행했으면 좋겠습니다.","2"
"육아/교육","저렴한 비용으로 국공립 유치원 늘리는 방법 제안합니다.","16"
"안전/환경","엄중한 처벌 해주세요","3"
"안전/환경","강서구 살인사건","10"
"인권/성평등","보안세력의 중상모략 수법","0"
"안전/환경","강서구 피시방 살인사건","19"
"경제민주화",".삼성이건희 사망유무,삼성의료원 철저한 조사 바랍니다 ......","8"
"안전/환경","조두순 얼굴과 신상 공개하여 주십시오.","65"
"안전/환경","강서구 피시방 사건","11"
"경제민주화","한유총을 비롯해서 사립유치원 전면폐쇄를 촉구합니다.","7"
"안전/환경","정신질환 음주사고 중범죄자 감형불가 평생사회분리요망","9"
"육아/교육","국공립 유치원 확대 방법","7"
"육아/교육","소년법 전면폐지를 촉구합니다. 봐주는 것이 말로 범죄를 양성하는 것입니다.","27"
"인권/성평등","사형제도를 만들어주십시요","24"
"기타","피시방 사건 범인","14"
"기타","난방유1000원이 왠말이냐이게문민정부정책이냐.","12"
"성장동력","암호화폐 합법화 시켜 주시길 촉구합니다.","3"
"보건복지","부정수급자의 말만듣고 처리 신고자의 증거와말은 듣지않습니까??","5"
"기타","너무하시네요","5"
"안전/환경","소년법폐지로 법경시풍조없애야","11"
"일자리","LH공사를 비롯해서 지역개발공사 건설회사들의 하도급 갑질에 대해서 수사를 촉구합니다.","5"
"일자리","조선족들 추방해 주세요","23"
"정치개혁","사형제도의 부활을 청원합니다","24"
"안전/환경","처벌 강력히 해주세요","7"
"인권/성평등","가족에게 똑같이 복수할수있게해서 책임감을 느끼게 만들어주세요","6"
"미래","강서구 피시방 살인사건 피의자의 엄벌을 촉구합니다","52"
"육아/교육","아동학대 이젠 stop!!!!!!","7"
"행정","(5차 국민청원) 480만 평의 땅을 고위 공직자들이 주범이 되어 수십 년에 걸쳐 범죄 조직까지 만들어 강탈해갔습니다.","639"
"행정","이제 본인들의 합시다","1"
"교통/건축/국토","부산시 남구 용호동 LG메트로시티 건물군 안 도로명 부여 요청 청원","2"
"안전/환경","체계적이고 아름다운 디자인 도시가 필요합니다 (외국인 관광수익 증가)","3"
"인권/성평등","대법관 임기 단축되어야 !!!","4"
"기타","강서구 PC방 살인 심신미약?","9"
"안전/환경","공권력 심각하게 무너졌다","5"
"교통/건축/국토","(개인청원)악덕 인테리어업체 처벌","0"
"안전/환경","강서구Pc방살인사건","9"
"기타","강서구 pc방 살인사건 피의자 김성수의 동생도 신상공개 및 처벌하라","81"
"안전/환경","강서구 PC방 살인사건 강력한 처벌 부탁드립니다","10"
"안전/환경","강서구pc방살인사건 동생도 잡고, 사형제도 부활 원합니다","47"
"안전/환경","안전한 삶에유지","1"
"행정","강서구 PC방 살인사건 경찰 초기 대응 및 부실 수사 여부 철저히 가려주세요.","36"
"경제민주화","주주총회 표결에 전자투표 도입","17"
"육아/교육","청소년 보호법 폐지","29"
"기타","사형 제도 부활, 심신미약/술 감형 폐지","130"
"안전/환경","강력  처벌  요청  합니다","4"
"일자리","통장 거래 불가로  인한 취업 미성사","0"
"정치개혁","솔직히 국정운영하는거보면 달님은 월급 받으실 자격 없음","7"
"정치개혁","결혼을 하기위해 내집마련으로 지방아파트분양을받았는데요","2"
"기타","더 늦기전에 답해 주시길 간곡히 바랍니다","1"
"일자리","24시 영업하는 약국 좀 늘려주세요.","6"
"기타","상속세 폐지 또는 인하","4"
"안전/환경","카카오 카풀없애라","22"
"경제민주화","전매약속 불이행","0"
"일자리","울산지역에 일자리가 너무없습니다.","1"
"인권/성평등","강서구 PC살인 사건 인근 파출소 경찰관 파면 촉구 합니다","34"
"정치개혁","심신미약으로 인해 형량이 줄어드는 것은 말이 안됩니다","19"
"정치개혁","시,군,구청장 및  도지사 선거폐지 (지방의회 폐지)","4"
"안전/환경","강서구 피시방 살인사건 청원합니다","26"
"기타","FULLTV에 대한 처벌을 해주십시오","3"
"정치개혁","국민 청원 들어주긴 하는건가요?","20"
"안전/환경","강서구 아파트 주차장 40대 여성 피살사건","260"
"교통/건축/국토","서울집값 좀 잡아주세요","19"
"경제민주화","세금으로 해외여행 그만가고 서민들 말씀듣고 댓글이라도 달아라","10"
"경제민주화","상가 오피스텔 분양시 전매약속 불이행","1"
"미래","대통령 당선되었을때는 모든지 다 해줄것처럼 하더니","11"
"경제민주화","연예인들한테 세금 좀 많이 걷으세요.","8"
"안전/환경","강서구 PC방 살인사건 범인의 동생도 공범입니다. 처벌해주세요.","767"
"보건복지","기초생활수급자에게는 기초연금을 지급하지 말아주세요.","9"
"외교/통일/국방","군성추행범.성폭행범들의 처벌강화 및 피해자가족의 인적사항을지켜주세요","14"
"안전/환경","저는 우울증 환자입니다. (관련 서류 첨부합니다)","103"
"보건복지","민간 요양원 비리도 감사 해주세요","7"
"육아/교육","성신여자대학교는 남녀공학으로 전환 청원합니다.","2"
"문화/예술/체육/언론","강서구 피씨방 살인범 피의자 처벌","27"
"외교/통일/국방","김정은 위원장을 왕으로 모십시다.(국민투표)","4"
"안전/환경","미리미리 조두순 신상공개 해주세요!!","33"
"정치개혁","박영선 의원님도 이명박이 BBK 진실을 원하십니다.","3"
"안전/환경","사형 집행을 위한 전국민 투표 청원합니다.","50"
"정치개혁","이명박 BBK 주인 입증시켜야 적폐청산 마무리 됩니다.","2"
"정치개혁","태블릿피씨 조작해서 최순실을 범죄자로 모함한 손석희를 처벌해라","2"
"정치개혁","사람을죽인사람에게는 감면따위 줄수없습니다.","12"
"육아/교육","육아휴직 사후지급금에 대해 청원합니다","21"
"육아/교육","어린이집 유치원 비리 엄중처벌할 수 있게 특별법 제정해 주세요.","233"
"안전/환경","1인 알바업무를 하고 있는 알바생들의 안전을 보호해주세요","23"
"기타","편의점에서파는 불량품 충전기 판매금지","2"
"정치개혁","문재인 대통령님께 올립니다.","4"
"안전/환경","PC방 살인:선처를 구하는 건 인간의 자비심이지만 더 벌을 주라고 하는 건 이기심입니다.","10"
"육아/교육","우리아이들을지켜주세요","990"
"기타","조두순의 출소를 반대합니다","126"
"교통/건축/국토","카풀반대","72"
"보건복지","낙태죄 폐지 해주세요","26"
"기타","조두순  신상공개 요청합니다!!!","22"
"인권/성평등","꼭 강력한 처벌 해주세요","4"
"정치개혁","여러가지","0"
"안전/환경","꼭 처벌해주세요","2"
"행정","제발 승무원들의 밀수 관련 처벌 또는 세관에서 뭐하는건지 모르겠습니다","2"
"안전/환경","조두순 얼굴 공개 및 출소 반대","62"
"인권/성평등","김성수","51"
"안전/환경","강서구 피씨방 살인자 김성수와 동생 모두 최소 무기징역,사형을 주어야 합니다.","81"
"안전/환경","갑질..특별법을만들어야합니다","3"
"안전/환경","강서구 pc방 피의자의 동생도 처벌해주세요","69"
"기타","강력처벌해주세요","2"
"안전/환경","유치원과 학교에 부모가 볼수있는cctv를설치해주시길바랍니다","3"
"일자리","퇴직금 받고싶습니다. 1/10도 안되는 체당금 말구요","4"
"안전/환경","우리는 잃어가고만 있습니다.","2"
"일자리","고용보험.. 꼭 의무적으로 납입해야하요? 정작 실업자가 된 저는 도움을 못받고있는데..","1"
"정치개혁","누군가가 청와대 사칭을 한 범죄를 계기로 하여 대통령 주변에 널부러진 측근, 친인척으로 대표되는 공신부류들을 정리할 필요가 있다.","1"
"외교/통일/국방","KFX/IFX 사업에 대한 진상을 규명하고 모든 것을 진실대로 말해주세요","9"
"기타","꼭처벌해주세요","2"
"안전/환경","강서구 pc방 살인사건","11"
"육아/교육","서울교남학교 폭행 사건. 또다시 장애 학생들의 인권이 유린되고 있습니다.","11"
"안전/환경","언제까지 피해자들은 울고 가해자들은 웃는 세상이여야합니까","7"
"외교/통일/국방","베트남, 필리핀에서 최하류층으로  사는 한국 혼혈아","7"
"미래","대한민국 대표기업 삼성을 앞으로 나아가게 합시다","9"
"안전/환경","내글을 확인하는건 없나보네요?","7"
"기타","강서구 pc방 살인범 김성구의 동생도 엄중한 처벌부탁드립니다.","86"
"인권/성평등","대한민국 사형제도를 다시 법적으로 가능하게 해주세요","41"
"일자리","청년일자리 정책 추진하고 있습니까","1"
"기타","청원합니다","3"
"경제민주화","비리유치원을.청산하라","3"
"정치개혁","사람은 고쳐 쓰는게 아닙니다.","11"
"안전/환경","음주운전 교통사고로 상대가 사망할경우 살인죄적용","22"
"인권/성평등","동성연애합법화","14"
"기타","강서구 피씨방 사건","6"
"문화/예술/체육/언론","가짜언론을청산하라","4"
"정치개혁","나라의 모든걸 바꿉시다!!","4"
"행정","성실하고 착한사람이 대우받지 못하는 더러운나라","10"
"교통/건축/국토","카폴반대","13"
"인권/성평등","인격과 생명을 존중하지 않는 자는 엄벌해야 합니다. 이에는 이로 살인은 사형으로 처벌해야 합니다","7"
"행정","국민들은 억울하게 죽어나가는데","12"
"기타","강서구 pc방 살인사건 가볍게 넘기면 절대 안된다.","13"
"행정","강서구 PC사전 재발방지용 출동경찰 미란다원칙,제도보완 제안합니다.","17"
"정치개혁","이나라의 모든걸,바꿔야합니다.","7"
"정치개혁","골프접대청탁.지도층들.조사하라","3"
"기타","자국민보호","6"
"안전/환경","강서구pc방살인사건 심신미약 ,동생공범","38"
"안전/환경","누구나 다 피해자가 될수있습니다...","4"
"행정","강서구PC방 살인사건","18"
"안전/환경","사형제도 부활","31"
"안전/환경","사형제도 다시 시행시켜주세요","74"
"보건복지","흡연제재좀부탁드립니다","14"
"안전/환경","강서구살인사건. 대한민국이 원망스럽습니다.","32"
"안전/환경","아파트마다 자동제세동기를 필수적으로 설치하여주세요.","6"
"안전/환경","세종시 시청 , 시공사 신고합니다","5"
"안전/환경","묻지마 살인자들에게 인권이란","35"
"보건복지","졸레어주사 보험적용 해주세요 ! . 만성 두드러기로 온몸이 간지럽고, 알레르기성 천식으로 가슴이 아퍼 죽겠어요. 주사1+1에 50만원. 삷의질이 너무 나뻐요.","9"
"교통/건축/국토","신혼부부 특별분양 제도 반대","12"
"안전/환경","보이스피싱 제발 근절해주세요","7"
"안전/환경","부탁드립니다.","6"
"안전/환경","강서구 pc방 살인사건","24"
"기타","김성수사건 엄중히처벌해주세요","10"
"육아/교육","대학 등록금을 줄여주세요.","4"
"인권/성평등","대학생 무상급식 및 대학학자금 100% 단계별 무상 관련","1"
"인권/성평등","‘청소년범죄’는 ‘부모’도 같이 처벌해야..","24"
"교통/건축/국토","이륜차 고속도로 출입","34"
"기타","대학원생 인건비 및 노동력착취 교수 형사처벌 해주세요","3"
"미래","강서구 pc방 살인사건","14"
"인권/성평등","남자청년들의 군의무복무를 정당히 보상해주십시오","9"
"문화/예술/체육/언론","비인기종목인 럭비의 발전에 힘써주세요.","5"
"교통/건축/국토","박원순 시장님!! 이러다 서울 망하고 서민들 죽어납니다","174"
"기타","아이를 안 낳는 법을 만들어주세요","6"
"보건복지","김해 우즈벡동포들 수술비가 없어서 죽어가고 있다고 합니다","4"
"육아/교육","자유학년제의 문제 상황","0"
"기타","사채도안된데요 국민연금 낸 내돈좀 주세요 제발","12"
"일자리","장애인 취업 강력히 단속을 해야 합니다","47"
"문화/예술/체육/언론","우리나라의 모의총포법을 고쳐주세요","6"
"인권/성평등","요양사를  전문직으로 인정하고 급여인상을 요구합니다.","3"
"안전/환경","강서구 PC방 사건","30"
"안전/환경","쓰레기 관련법을 만들자","2"
"기타","제발 처벌 제대로 부탁드립니다..","1"
"기타","대학원생 인건비 및 노동력착취 교수 파면시켜주세요","7"
"기타","강서구피씨방","4"
"외교/통일/국방","리비아에서 납치된 한국인 관련 소식을 밝혀라.","5"
"안전/환경","음주운전 처벌을 강화해주세요","26"
"안전/환경","pc방 살인사건 다른 시각으로","2"
"안전/환경","강서구pc방 살인사건","6"
"인권/성평등","사형제도 시행","66"
"외교/통일/국방","한 해 300건 미군 난동 왜 못 잡나.","4"
"인권/성평등","국민청원 문재인 얼굴 내려주세요.","159"
"행정","*감사원장과 사무총장을 탄핵합시다*","6"
"기타","강서구 pc방 살인 목격자이자 공범일수있는 동생 처벌과 정신감정 과정 공개해주세요","234"
"정치개혁","국회의원 제명  국회의원 손에서  국민에게","2"
"인권/성평등","PC방 살인사건 심신미약으로 끝나면  인권의 기준은 뭔가요?","11"
"기타","강서구 pc방 살인사건","4"
"기타","조도순출소반대","93"
"기타","강서구 피시방 살인사건","3"
"인권/성평등","대한민국의 범죄자 인권 보호는 잘못 되었다","14"
"안전/환경","경상북도 도청 쓰레기 소각장","5"
"인권/성평등","불법 체류자 경찰이 단속하게 해주세요.일본 6만.한국 34만 1년새 10만 증가,출입국 단속인원 250명  이게 단속이  됩 니까?","9"
"일자리","일자리","1"
"안전/환경","사형제도 다시 시작했으면 좋겠습니다","46"
"기타","조두순 재심해주세요!","75"
"인권/성평등","문재인 정부는 남녀갈등과 남혐을 조장하는 페미니즘 탈퇴를 선언하세요","14"
"안전/환경","수술실 cctv 의무화","36"
"경제민주화","강서구pc방","6"
"안전/환경","강서 아파트 피살 40대 여성' 전 남편 긴급체포","16"
"미래","국회 의원 비밀투표 폐지안","7"
"인권/성평등","강서구 pc방 김성수","17"
"인권/성평등","여성도 국민으로서 징집대상자에 포함시켜주세요","19"
"반려동물","강아지공장 폐지","38"
"외교/통일/국방","주한미군 철수.. 재벌타도.. 반미 친북..  씨벌 내가 낸 피 같은 세금으로 북한에 철도 깔아주지 말고 니네들 개 돼지 못 사는 강남 아파트들 팔아서 북한 철도 깔아주고, GTX-C, B 깔아줘.. 김현미 국토부 장관사는 일산 자기 사는 선거구만 GTX-A만  깔아주지 말고..","11"
"보건복지","저는 걷지 못하는 장애인인데, 장애인이 아니라고 합니다!","23,862"
"문화/예술/체육/언론","아산무궁화프로축구단 해체를 반대합니다.","27"
"기타","피시방 살인사건","3"
"안전/환경","형소법 경직법 개정을 청원합니다..","1"
"기타","pc방살인사건 동생도 공범이다","30"
"경제민주화","편의점 로또판매권 강제회수반대(공산국가 입니까)","3"
"기타","사설도박게임","0"
"기타","해도 너무한다, 대한민국!","10"
"기타","10만원권","0"
"정치개혁","국회의원 탄핵불가 제도 없애라","4"
"교통/건축/국토","음주운전 처벌..그밖에...","2"
"안전/환경","사람들의 인식 개선을 위해 그린벨트의 광고를 늘려야 합니다.","11"
"기타","Pc방 살인사건","8"
"경제민주화","핸드폰 요금 연체로 인한 통장압류 반대 청원합니다.","2"
"기타","강서구 피시방 살인사건 악마의 처벌을 원합니다","19"
"안전/환경","강서구 피시방 살인사건 엄중한 처벌을 원합니다","11"
"행정","강서 살인사건난 PC방 영업정지 청원합니다.","9"
"안전/환경","칼을 가지고 살인행위를 할수 없게 칼 모양을 뾰족하게  안 만들수 없을까요","7"
"정치개혁","대통령 국회의원 국민평가제 임기제 합시다","7"
"일자리","통장거래 불가능시 취직","2"
"기타","청원합니다","5"
"교통/건축/국토","공공임대 서민을 위한건가요?","22"
"안전/환경","강서구 PC방 살인사건과 같은 흉악 사건에서 사형을 고려해주세요","35"
"경제민주화","국회의원들 특활비 등 사용처 공개하고 월급 삭감합시다","22"
"교통/건축/국토","수도공사","1"
"미래","유치원 교사가 무슨죄인인가? 훈육법과 철저한조사가 필요합니다","9"
"정치개혁","강서구  피시방 알바생","16"
"안전/환경","평화가 중요합니까 ? 지금 중요한건 대한민국의 안전입니다","15"
"행정","사형 부활건","43"
"미래","징역형 1년을 선고 받고 출소한지 두달이 조금 넘은 23살 청년 입니다.","4"
"기타","강서구 pc방 사건 . 2차 가해자","61"
"교통/건축/국토","서안양친환경융합테크노밸리 (박달테크노밸리) 조성사업의 조속한 추진을 원합니다","28"
"인권/성평등","죄값을 받아야 됩니다","9"
"문화/예술/체육/언론","리비아에 피랍된 한국인 구출 청원합니다.","5"
"안전/환경","강서구 PC방 살인사건 동생의 관한 청원입니다. (공범에 대하여)","221"
"정치개혁","심심미약으로인한 감형을 폐지해주세요","15"
"안전/환경","강서PC방사건","10"
"육아/교육","유치원을 포함한 유아교육제도 개선 건의","3"
"일자리","국가기관 채용비리만 국정조사할게 아닙니다.","8"
"인권/성평등","강서구 피해자 조롱 워마드 폐쇄 요청합니다","44"
"육아/교육","어린이집생활을 가정에서도 볼수있게 해주세요","9"
"미래","소주값","4"
"기타","대출이자도 지역차별을 받는다면 이해가 가나요?","1"
"안전/환경","강서구 PC방 공범은 왜 그냥 내버려둡니까","29"
"안전/환경","강서구pc방 살인자 김성수(동생) 제조사 바랍니다","74"
"안전/환경","강서구pc방 사건","13"
"기타","성폭력 피해사건의 민.형사 고소 소멸시효를 연장해주세요.","8"
"안전/환경","제발 한 번만 읽어봐 주시고 처벌을 강화하여 주세요. 부탁드립니다.","25"
"인권/성평등","퀴어축제 금지법 청원","17"
"문화/예술/체육/언론","종편방송 새로운 방송 설립해 주세요.","2"
"경제민주화","청소년체크카드","3"
"정치개혁","사형제도를 부활시켜주세요.","33"
"외교/통일/국방","대부재제 공식화가 미국도와주는 거라고?","0"
"정치개혁","북한 말고 우리 남한 좀 챙겨주세요.","31"
"보건복지","제발.....야구는 스포츠 채널에서.......","3"
"육아/교육","학교에서 문제를 일으킨 학생을 전학 조치하는 것은 또다른 학교 분위기를 해칩니다","7"
"인권/성평등","자칭 페미니스트들의 워마드 폐쇄 청원","23"
"경제민주화","국민연금의주식대차를폐지하라","56"
"육아/교육","비리 유치원에 대한 조치","3"
"인권/성평등","Pc방살인 피의자의동생","63"
"행정","112신고센터의 대응이 너무 답답합니다..","10"
"안전/환경","소년법 폐지","34"
"성장동력","카카오 택시를 허용해 국민들이 편리하고 안전하고 싼 요금으로 맘편히 이용 할 수 있게 해 주십시오.","2"
"미래","토토","1"
"교통/건축/국토","박원순 시장님, 왜 임대주택만 지으려고 하나요?","7"
"안전/환경","사형제도 부활..시급합니다","34"
"기타","워마드 강서구 PC방 피해자 희화화를 한 이들을 처벌해주세요","178"
"외교/통일/국방","김해공군부대제발좀조사좀해주세요","1"
"기타","국민들이 하는말 듣고는 있나요?","14"
"반려동물","동물학대, 길고양이잔혹살해는. 사람한테도 살인을 저지를 수 있습니다.","71"
"안전/환경","소년법폐지, 심신미약 감형 폐지, 사형제도 부활","63"
"교통/건축/국토","대출규제에 관해서","5"
"육아/교육","국영수 학원비 때문에 가정이 파탄날 지경 입니다","9"
"인권/성평등","워마드(WOMAD)사이트를 반드시 폐지시켜야 합니다.","24"
"안전/환경","흉악범죄 하면 심신미약, 음주 이런 레파토리 이젠 더 이상 안 됩니다","18"
"교통/건축/국토","현대자동차 mdps결함 무상교체","6"
"안전/환경","피시방 피의자 강력한 처벌","18"
"안전/환경","김성수라는 인간말종","23"
"문화/예술/체육/언론","빅히트에게 방탄멤버들의 휴식기간을 줄것을 요청합니다.","9"
"인권/성평등","범죄를 저지른 사람들은 인권이란 없습니다","75"
"기타","강서구 PC방 살인 사건 피해자 김성수의 사형을 원합니다.","36"
"기타","권한을 갖은자의 갑질이 사라지는 사회구현","49"
"인권/성평등","강서구pc방 용의자는 심신미약자가 아니라는 것을 검증안해도 안다.","10"
"교통/건축/국토","미세먼지의 주범은 열병합발전소(지상)와 켐트레일(공중)","8"
"안전/환경","강서구 아파트 살인범 또 심신미약 될 것 같습니다.","23"
"안전/환경","심신미약자인체 범죄저지르는 사람은 더 강력한 처벌을  원합니다","9"
"육아/교육","사립유치원  비리 단속","2"
"육아/교육","사립유치원  비리 단속","3"
"농산어촌","농민 울리는 한전 협력업체","0"
"육아/교육","유치원 체제 개편","6"
"인권/성평등","워마드 차단","20"
"기타","억울한 피해자의 벌금부과","2"
"보건복지","김성수 공주치료소행 반대, 김성수 동생체포해주세요","40"
"안전/환경","강서구 pc방 살인사건","14"
"기타","강서구 살해피의자 동생도 살인방조죄로 입건하라","169"
"인권/성평등","사실적시의 명예훼손? 이 따위 후진적인 법을 없애주세요!","3"
"정치개혁","오래된 헌법좀 바꿔주세요.","2"
