"catagory","title","participated"
"미래","국민연금을 반환해주세요.","10"
"안전/환경","담배꽁초없는거리","1"
"성장동력","초등생도 아는 해법 보유세와 금리인상만이 답입니다.","11"
"경제민주화","청와대를 폭탄테러를 하겠습니다.","7"
"육아/교육","집단 따돌림 어떻게 해야 하나요? 세빛 초등학교","6"
"미래","국민연급 폐지","6"
"일자리","공인중개사 합격율을 기능사 합격율에 맞추자.","0"
"보건복지","대통령님께","3"
"교통/건축/국토","다주택 투자자들을 심판하지 말고 설득해 주세요.","2"
"육아/교육","교육개혁","1"
"안전/환경","도로변 쓰레기통","2"
"안전/환경","길거리 쓰레기통 설치 해주세요.","6"
"일자리","공인중개사 취득율을 기능사취득율과 동일하게 적용하자.","1"
"교통/건축/국토","8.27부동산 대책 투기과열지구 실수요자 제외 요청.","4"
"기타","COREA","2"
"미래","우리나라법은 왜 가해자를 보호하는지 알려주십시오","20"
"일자리","법안제정시 국내가 아니라 국제를 생각하라","0"
"문화/예술/체육/언론","댓글실명제","0"
"인권/성평등","공무원연금과 국민연금의 차별을 없애주세요","18"
"육아/교육","대통령님! 앞길이 보이지 않는 임용고시생들에게 초롱꽃이 되어 주십시오! (유은혜 국회의원 장관지명 철회 요망)","1,440"
"일자리","공인중개사를 국비지원과목에 포함시켜라.","1"
"문화/예술/체육/언론","아시아게임 한국선수들 유니폼","0"
"교통/건축/국토","댐건설과 도시개발로 인한 하천 생태계 파괴를 멈춰주세요","3"
"교통/건축/국토","전세대출 3억, 주택담보대출 6억원 한도를 설정해주세요","3"
"일자리","난미ㅐㄴ  불법체류자 추방해주세요","20"
"정치개혁","국민연금 동의수 올려야 합니다 .. 빨리 동의좀 해 주세요","12"
"경제민주화","가족들과 아들과 딸을 생각하는 사람들 그리고 내자신을 내나라 지키십다.","7"
"행정","불법 주정차 관련","1"
"행정","고가 부동산 증가로 인한 빈부격차 심화","5"
"외교/통일/국방","난민 반대한다. 이번 정부 반성하라 즉각 철회하라","30"
"일자리","아웃소싱 단속","7"
"저출산/고령화대책","국민 연금을 국민것이다. 쓰지 마라 이것들아 함부로 건들지만 이것들아 국민이 현금 기계냐 엉","17"
"외교/통일/국방","문재인 대통령님은 혁혁한 공을 세우신 분입니다. 저는 문재인님 탄핵에 반대합니다.","2"
"교통/건축/국토","천장뚫린서울집값때문에 화병나고 우울증 걸려서 죽어버리고싶은 심경입니다!!!!!","34"
"안전/환경","한국국민을 이슬람 포비아가 아니라 이슬람 전체를 싫어한다.","33"
"일자리","공무원 증원 일자리 창출 방법이 아닙니다.","24"
"교통/건축/국토","주택문제 해결안제안","3"
"미래","당신들을 미래를 버리는가??","11"
"외교/통일/국방","나라를 자국민이여야 한다.","20"
"기타","개인회생 감면제도","15"
"정치개혁","경제는 원래 빵점..이제는 외교도 빵점","11"
"정치개혁","한국을 유엔의 노예입니다. 노비에요.","14"
"미래","고등학교도 의무 교육으로 하자","2"
"저출산/고령화대책","아무리 여기서 징징거리며 타자 쳐봤자 답 없어요~ 인구는 줄어들어야 합니다~","2"
"기타","장애인차별을없애주세요","7"
"안전/환경","차량침수 피해를 입었습니다. 행정의 사각지대 개선이 필요하고 보상관련 입법화 해주세요.","3"
"행정","생산성 제로인 공무원 증원정책을 폐지해주세요.","21"
"인권/성평등","페미시위현장 촬영","4"
"교통/건축/국토","전세사는 가장","18"
"교통/건축/국토","엄포탄만 남발하지말고 집투기잡을 실탄을 바로쏘라","9"
"교통/건축/국토","공인중개사협회의 왜곡된 내용","2"
"경제민주화","세금폭탄으로 소득주도경제 성장 못합니다.","9"
"교통/건축/국토","동네 주차전쟁과 구청의 과태료 무차별 부과중","1"
"기타","우리나라의 사기 범죄는 바늘 도둑이 소도둑 될때까지(가해자가 잡힐때까지) 사기는 계속된다","37"
"정치개혁","조두순 출소결사 반대(진짜 대한민국 국민이라면 꼭 봐주세요)","60"
"일자리","대한민국이 잘사는 쪽을 생각하지 마세요.","2"
"인권/성평등","평등 좋아하시니 호칭없애고 문재인씨로 통일해주세요","6"
"육아/교육","학교 보충수업 문제와 학업 스트레스.","3"
"일자리","자영업자,소상공인 자한당 압잡이들 에게 한푼도 지원하지마세요.","2"
"교통/건축/국토","나라에서 푸는돈으로 딴거 하지말고 집을 많이 지으면 모든게 해결 됩니다~","16"
"안전/환경","하천 ,강 바닥을 준설 해야 한다.","1"
"일자리","전국민의 공무원화~~♡","14"
"교통/건축/국토","용산공원 , 난지공원에 10평 임대주택 10만호 추진해주세요","15"
"미래","여러분! 이 정부 어떡해야 합니까?","6"
"정치개혁","문재인씨 헌법재판소 없애주세요","2"
"교통/건축/국토","소형저가주택 보유자가 무주택자 요건 완화","3"
"교통/건축/국토","서울아빠트는 콩크리트가아니라금덩어리다","8"
"교통/건축/국토","현정권때문에 무주택자가정은 파탄나기 일보직전이다!!!!","23"
"미래","국민연금관리공단의 배임죄, 수사청원합니다.","3"
"정치개혁","문재인씨 수도를 전라도로 옮겨주세요","3"
"일자리","2030세대와5060세대의 결합 창업지원","1"
"보건복지","차가없는설움","1"
"미래","개미 돈 발겨먹는 주식대여 공매도, 척결합시다.","16"
"정치개혁","유은혜 교육부 장관의 임명을 철회하세요.","307"
"외교/통일/국방","여성들도 군복무.","6"
"교통/건축/국토","폭등하는 분당의 집값","19"
"보건복지","집없는설움","1"
"정치개혁","청와대 바보님들아!","4"
"행정","왜 민증검사를 철저히 못하죠?","3"
"인권/성평등","조두순 형벌더 높여주세요 이럴순 없어요 / 법 강화","15"
"농산어촌","부동산은 부동산으로 푼다","4"
"미래","교도소 관리 철저히해야된다","3"
"교통/건축/국토","서울의 부동산 양도세를 80% 이상 인상해야 합니다.","15"
"경제민주화","문재인씨 모든 물건에 감가상각이 존재하는데 부동산이 골동품인가요","2"
"교통/건축/국토","한전의 만행으로 세 가정이 생계를 잃게되었습니다.","1,106"
"경제민주화","다주택자 주택 취득세를 현행보다 대폭 올려주세요.","7"
"교통/건축/국토","ㅡㅡ대통령한테 옥탑방에서 선풍기 받고 show한 서울시장 ㅡㅡ","17"
"기타","세종시를 반드시 폐기처분하라","3"
"교통/건축/국토","전세금 대출","7"
"교통/건축/국토","똘똘한한채 정책 폐지해주세요","13"
"정치개혁","청와대 앞에 농성한 가짜 이집트 난민은 대한민국에 법에 도전입니다!","22"
"행정","소상공인을위한대책","2"
"정치개혁","범죄조장 뒷거래 판결이 가득한 한국 법원의 비호결탁 세력(법조3륜)","1"
"교통/건축/국토","대통령은 부동산 폭등(폭동임)....어찌 보고 있나요?","23"
"일자리","정부의 정책철학 - 2019년도 공무원 일자리 증가에 관하여","7"
"교통/건축/국토","국가 경제를 병들게 하는 부동산 투기 근절해주세요","13"
"육아/교육","성조숙증치료","2"
"교통/건축/국토","주택임대차(전세)도 기간을 4년으로 연장해주세요.","8"
"교통/건축/국토","주택 보유자의 청약과 3주택 이상 보유자부터 제재해야합니다!!","2"
"외교/통일/국방","아시안게임 야구팀 병역특례 반대","13"
"교통/건축/국토","집값 누구를 탓하겠습니까 정부를 믿었던 제 자신이 원망스럽네요","25"
"정치개혁","친북 종북 하는거 보니 차라리 의원 내각책임제  하자","1"
"보건복지","정부주거정책 개선방안입니다","1"
"인권/성평등","여기좀뵈주세요","1"
"정치개혁","문재인대통령 2기 개각에5개부처장관전부교체했는데.왜법무부장관.박상기는.교체안했냐?","11"
"교통/건축/국토","강남 3구 집값을 잡고 싶으시다면....제안드립니다.","10"
"보건복지","소상공인에게도4대보험에가입하게해주시면 안될까요","1"
"경제민주화","문재인씨 부동산중개수수료 폭리 좀 막아주세요","12"
"문화/예술/체육/언론","우리도 이젠 바꿉시다","4"
"기타","수익보장 가상화폐거래소 코인의 문제","6"
"안전/환경","무면허 근절","1"
"교통/건축/국토","송도 아파트 주차장 입구막은 50대 여성 강력하게 처벌해주세요","18"
"교통/건축/국토","사람위에 사람없고 사람밑에 사람없다.","8"
"미래","문재인정부는 현실을 알라","17"
"정치개혁","국회를 해산합시다.","14"
"안전/환경","불법주정차에 대한 처벌 강화를 요청합니다","16"
"안전/환경","70세 이상 운전 제한 요청합니다","4"
"인권/성평등","여자도 군대보내세요","8"
"교통/건축/국토","울산 집값","3"
"정치개혁","경제는 생각이 아니라 지식이고 과학이지","0"
"교통/건축/국토","부동산 중개인의 횡포","3"
"일자리","제발 불법체류자좀","23"
"농산어촌","농민도 국민입니다.제발 저희들 에게도 복지라는 것 좀...","6"
"기타","도와주세요. 섬유무역하는 자영업자 입니다","4"
"행정","기상청 슈퍼컴퓨터 팔고 예산으로 돌려요","4"
"기타","청소년의 비타스틱 및 금연제품을 청소년 구매 가능으로 만들어 주세요..!","1"
"문화/예술/체육/언론","2018 아시안게임 한일전 광화문 거리응원을 열어주세요","17"
"인권/성평등","광명중 교복,체육복 좀 바뀌 주세요.","6"
"인권/성평등","광명중 교복,체육복 좀 바뀌 주세요.","6"
"외교/통일/국방","문제인 대통령님 법개정안바뀔거라고 생각하고 아주상당히 오랫동안 기다리는데요","3"
"육아/교육","어린이집 서류","41"
"안전/환경","제동생이 묻지마폭행, 집단폭행을 당했습니다. 너무억울합니다. 가해자들의 강력처벌을 원합니다. 글 올리신 분을 보고 글 올립니다.","23"
"미래","정책 그만좀 쏟아내라 양치기정부야","0"
"교통/건축/국토","부동산  아파트","2"
"행정","전화도 안받는 복지부 공무원","1"
"정치개혁","유은헤 작절한 인사입니다","2"
"안전/환경","인천 서구 가좌4동  악취  넘심해요","2"
"육아/교육","초/중/고등학교 음악 가창수행평가를 없에 주십시오","9"
"농산어촌","보신탕 허용문제 ?","1"
"농산어촌","밭명의로 인하여","0"
"보건복지","멍청한 국민연금","37"
"기타","몰카 방지 대책을 세워주세요.","2"
"교통/건축/국토","주택임대사업자 제도 폐지, 임대주택사업자 대출규제 해주세요","15"
"육아/교육","어린이집  cctv 실시간 열람을 반대합니다.","58"
"교통/건축/국토","전세대출 규제검토 철회","14"
"일자리","공공기관에서 놀면서 월급이며 상여금 받아가는 무기계약직 바로잡아서 혈세를 낭비하지 말아주십시오.","17"
"정치개혁","제수이트, 금도굴 조사 요청합니다","3"
"교통/건축/국토","집값폭등 서민들이쓰러져가는데 한국당종부세강화반대","17"
